ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d041s0106.jpg,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Asaphidion stierlini,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9268484/d171s0032.jpg,Amara convexiusculus,Ophonus rupicola,Amara convexiusculus,Amara convexiusculus,Amara convexiusculus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473834/d030s0147.jpg,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9251010/d172s0136.jpg,Harpalus rufipes,Pterostichus minor,Harpalus smaragdinus,Abax parallelepipedus,Amara convexiusculus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0202.jpg,Bembidion punctulatum,Amara ovata,Bembidion dentellum,Harpalus laevipes,Bembidion prasinum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872219/d058s0162.jpg,Perileptus areolatus,Syntomus obscuroguttatus,Syntomus obscuroguttatus,Acupalpus exiguus,Perileptus areolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097868/d067s0049.jpg,Bembidion nigricorne,Acupalpus brunnipes,Bembidion nigricorne,Bembidion nigricorne,Bembidion nigricorne
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036899/d051s0238.jpg,Clivina collaris,Ocys quinquestriatus,Clivina collaris,Amara convexior,Dyschirius impunctipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757207/d211s0277.jpg,Dromius agilis,Trechus rubens,Dromius agilis,Calathus micropterus,Dromius agilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755051/d155s0084.jpg,Agonum sexpunctatum,Agonum marginatum,Agonum sexpunctatum,Agonum marginatum,Agonum sexpunctatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478842/d086s0565.jpg,Bembidion quadripustulatum,Badister dilatatus,Bembidion quadripustulatum,Bembidion normannum,Bembidion quadripustulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716408/d052s0252.jpg,Dyschirius obscurus,Pterostichus strenuus,Dyschirius obscurus,Amara aenea,Dyschirius obscurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035290/d050s0094.jpg,Loricera pilicornis,Nebria rufescens,Loricera pilicornis,Platynus assimilis,Loricera pilicornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475181/d188s0100.jpg,Ophonus rupicola,Trechus rubens,Ophonus rupicola,Calathus mollis,Platyderus depressus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472849/d159s0421.jpg,Amara communis,Amara aulica,Harpalus serripes,Nebria livida,Amara communis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036203/d067s0226.jpg,Bembidion properans,Bembidion normannum,Bembidion properans,Bembidion schueppelii,Bembidion properans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755978/d195s0487.jpg,Bradycellus sharpi,Ophonus puncticeps,Bradycellus sharpi,Bembidion atrocaeruleum,Bradycellus sharpi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8056040/d017s0034.jpg,Carabus nemoralis,Cicindela campestris,Carabus arvensis,Carabus clatratus,Carabus clatratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873357/d201s0079.jpg,Chlaenius vestitus,Amara aulica,Chlaenius vestitus,Abax parallelepipedus,Chlaenius vestitus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8264200/d043s0148.jpg,Notiophilus palustris,Notiophilus quadripunctatus,Notiophilus palustris,Notiophilus palustris,Notiophilus palustris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7419401/d185s0035.jpg,Harpalus tenebrosus,Abax parallelepipedus,Harpalus tenebrosus,Agonum emarginatum,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753697/d106s0205.jpg,Poecilus cupreus,Agonum viduum,Poecilus cupreus,Pterostichus aethiops,Poecilus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988354/d133s0048.jpg,Calathus melanocephalus,Calathus micropterus,Calathus melanocephalus,Amara plebeja,Calathus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9346940/d040s0221.jpg,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475128/d187s0103.jpg,Ophonus schaubergerianus,Pterostichus nigrita,Calathus ambiguus,Agonum ericeti,Harpalus smaragdinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036789/d013s0067.jpg,Carabus granulatus,Amara aulica,Carabus granulatus,Nebria livida,Carabus granulatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475099/d186s0180.jpg,Ophonus ardosiacus,Harpalus latus,Ophonus ardosiacus,Amara convexiusculus,Ophonus ardosiacus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988484/d154s0040.jpg,Agonum muelleri,Agonum nigrum,Agonum muelleri,Chlaenius nigricornis,Agonum muelleri
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473297/d105s0317.jpg,Stomis pumicatus,Ophonus rupicola,Stomis pumicatus,Pedius longicollis,Stomis pumicatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097885/d082s0153.jpg,Sinechostictus stomoides,Harpalus pumilus,Sinechostictus stomoides,Bembidion bualei,Sinechostictus stomoides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036917/d190s0116.jpg,Anisodactylus binotatus,Anisodactylus nemorivagus,Anisodactylus binotatus,Anisodactylus nemorivagus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988484/d153s0160.jpg,Agonum muelleri,Agonum viduum,Agonum muelleri,Agonum sexpunctatum,Agonum muelleri
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097924/d184s0328.jpg,Harpalus tardus,Amara curta,Harpalus tardus,Harpalus servus,Harpalus anxius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036066/d071s0227.jpg,Bembidion semipunctatum,Acupalpus dubius,Acupalpus dubius,Acupalpus dubius,Notiophilus quadripunctatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873218/d181s0011.jpg,Harpalus rubripes,Harpalus laevipes,Harpalus laevipes,Anisodactylus nemorivagus,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9206709/d149s0033.jpg,Agonum piceum,Agonum thoreyi,Agonum thoreyi,Agonum piceum,Agonum piceum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097896/d043s0044.jpg,Notiophilus germinyi,Bembidion nigricorne,Notiophilus germinyi,Amara communis,Notiophilus aquaticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8335452/d075s0419.jpg,Bembidion bualei,Bembidion bualei,Bembidion bualei,Dromius angustus,Bembidion bualei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756874/d052s0151.jpg,Dyschirius thoracicus,Dyschirius globosus,Dyschirius thoracicus,Bembidion mannerheimii,Dyschirius thoracicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478057/d062s0030.jpg,Blemus discus,Trechoblemus micros,Blemus discus,Trechoblemus micros,Blemus discus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097926/d178s0043.jpg,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872143/d066s0097.jpg,Bembidion litorale,Agonum piceum,Bembidion litorale,Agonum piceum,Bembidion litorale
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4476832/d062s0088.jpg,Trechoblemus micros,Trechoblemus micros,Trechoblemus micros,Trechoblemus micros,Trechoblemus micros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9533851/d086s0234.jpg,Bembidion doris,Bembidion lunulatum,Bembidion obliquum,Acupalpus brunnipes,Acupalpus brunnipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471113/d020s0069.jpg,Carabus glabratus,Cicindela campestris,Pterostichus aethiops,Carabus nemoralis,Cychrus caraboides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8307815/d116s0160.jpg,Pterostichus quadrifoveolatus,Agonum versutum,Pterostichus quadrifoveolatus,Agonum fuliginosum,Pterostichus quadrifoveolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8019310/d119s0022.jpg,Pterostichus gracilis,Anisodactylus nemorivagus,Pterostichus gracilis,Pterostichus anthracinus,Pterostichus gracilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756814/d065s0142.jpg,Ocys quinquestriatus,Broscus cephalotes,Agonum gracile,Patrobus assimilis,Bembidion bualei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472849/d159s0377.jpg,Amara communis,Amara infima,Bembidion deletum,Amara anthobia,Amara communis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9491931/d125s0153.jpg,Abax parallelepipedus,Licinus depressus,Abax parallelepipedus,Pterostichus cristatus,Pterostichus niger
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755175/d138s0078.jpg,Laemostenus terricola,Anisodactylus binotatus,Laemostenus terricola,Pterostichus niger,Laemostenus terricola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475181/d188s0096.jpg,Ophonus rupicola,Amara aulica,Ophonus rupicola,Amara aulica,Harpalus latus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873525/d053s0503.jpg,Dyschirius aeneus,Dyschirius aeneus,Dyschirius salinus,Dyschirius aeneus,Dyschirius salinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035185/d158s0174.jpg,Amara aenea,Carabus nemoralis,Amara spreta,Amara spreta,Amara convexior
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756021/d205s0134.jpg,Badister sodalis,Bembidion aeneum,Badister sodalis,Bembidion aeneum,Badister sodalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471113/d020s0086.jpg,Carabus glabratus,Cicindela campestris,Carabus glabratus,Zabrus tenebrioides,Carabus glabratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872147/d083s0024.jpg,Bembidion gilvipes,Bembidion lunulatum,Bembidion mannerheimii,Acupalpus brunnipes,Bembidion obtusum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7642452/d116s0121.jpg,Pterostichus oblongopunctatus,Patrobus assimilis,Pterostichus oblongopunctatus,Agonum viduum,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755044/d152s0054.jpg,Agonum ericeti,Pogonus chalceus,Agonum ericeti,Agonum ericeti,Agonum ericeti
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474998/d190s0198.jpg,Anisodactylus nemorivagus,Agonum viduum,Anisodactylus nemorivagus,Agonum nigrum,Pterostichus nigrita
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872111/d100s0422.jpg,Bembidion lunulatum,Badister dilatatus,Bembidion lunulatum,Bembidion clarkei,Bembidion schueppelii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475188/d188s0043.jpg,Ophonus cordatus,Ophonus rupicola,Ophonus cordatus,Harpalus laevipes,Ophonus cordatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755978/d195s0490.jpg,Bradycellus sharpi,Ophonus rupicola,Ophonus rupicola,Ophonus laticollis,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097912/d180s0012.jpg,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308811/d058s0207.jpg,Aepus marinus,Aepopsis robinii,Tachys micros,Aepus marinus,Tachys micros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036066/d071s0393.jpg,Bembidion semipunctatum,Stenolophus mixtus,Bembidion semipunctatum,Bembidion semipunctatum,Bembidion semipunctatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036192/d088s0044.jpg,Bembidion obtusum,Bembidion assimile,Bembidion gilvipes,Bembidion mannerheimii,Bembidion gilvipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8300237/d083s0413.jpg,Bembidion schueppelii,Bembidion aeneum,Bembidion schueppelii,Bembidion aeneum,Bembidion schueppelii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8600499/d166s0223.jpg,Amara tibialis,Miscodera arctica,Amara tibialis,Amara communis,Amara tibialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035551/d049s0060.jpg,Elaphrus riparius,Bembidion varium,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1037633/d199s0304.jpg,Acupalpus meridianus,Agonum piceum,Acupalpus meridianus,Acupalpus flavicollis,Dicheirotrichus cognatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9581584/d135s0334.jpg,Calathus mollis,Ophonus schaubergerianus,Calathus mollis,Platyderus depressus,Calathus mollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036203/d067s0185.jpg,Bembidion properans,Badister dilatatus,Bembidion properans,Clivina collaris,Dyschirius politus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1037633/d199s0235.jpg,Acupalpus meridianus,Ocys quinquestriatus,Acupalpus meridianus,Bembidion geniculatum,Acupalpus meridianus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1037319/d060s0149.jpg,Trechus obtusus,Acupalpus brunnipes,Trechus obtusus,Bembidion bruxellense,Bembidion mannerheimii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308790/d192s0463.jpg,Dicheirotrichus obsoletus,Trechus rubens,Dicheirotrichus obsoletus,Dicheirotrichus gustavii,Dicheirotrichus obsoletus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7387665/d074s0373.jpg,Bembidion geniculatum,Ophonus rupicola,Bembidion geniculatum,Badister dilatatus,Bembidion geniculatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753653/d202s0156.jpg,Oodes helopioides,Oodes helopioides,Oodes helopioides,Agonum nigrum,Oodes helopioides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308789/d192s0254.jpg,Dicheirotrichus gustavii,Trechus rubens,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7708350/d121s0479.jpg,Pterostichus nigrita,Licinus depressus,Harpalus neglectus,Amara consularis,Pterostichus oblongopunctatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097912/d180s0099.jpg,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus,Amara familiaris,Harpalus pumilus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308800/d084s0525.jpg,Bembidion fumigatum,Bembidion semipunctatum,Oxypselaphus obscurus,Acupalpus meridianus,Bembidion fumigatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757155/d209s0005.jpg,Cymindis vaporariorum,Ophonus rupicola,Cymindis vaporariorum,Cymindis vaporariorum,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8600499/d166s0025.jpg,Amara tibialis,Amara famelica,Amara infima,Amara spreta,Harpalus anxius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755950/d196s0389.jpg,Stenolophus teutonus,Bembidion tetracolum,Stenolophus teutonus,Calathus cinctus,Stenolophus teutonus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097896/d043s0048.jpg,Notiophilus germinyi,Notiophilus quadripunctatus,Notiophilus germinyi,Notiophilus quadripunctatus,Bembidion quadripustulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036958/d057s0097.jpg,Miscodera arctica,Miscodera arctica,Miscodera arctica,Miscodera arctica,Miscodera arctica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7419401/d185s0093.jpg,Harpalus tenebrosus,Ophonus rupicola,Harpalus tenebrosus,Harpalus attenuatus,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097865/d072s0154.jpg,Bembidion prasinum,Pterostichus diligens,Bembidion prasinum,Pterostichus diligens,Bembidion prasinum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470801/d015s0099.jpg,Carabus monilis,Amara aulica,Carabus monilis,Carabus arvensis,Carabus monilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7708350/d121s0115.jpg,Pterostichus nigrita,Agonum viduum,Pterostichus rhaeticus,Pterostichus aethiops,Pterostichus rhaeticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0346.jpg,Bembidion tetracolum,Bembidion fluviatile,Bembidion tetracolum,Agonum piceum,Bembidion bruxellense
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475902/d103s0169.jpg,Patrobus atrorufus,Trechus rubens,Patrobus septentrionis,Polistichus connexus,Patrobus assimilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035366/d103s0061.jpg,Patrobus septentrionis,Ophonus rupicola,Patrobus septentrionis,Patrobus septentrionis,Patrobus septentrionis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9415910/d198s0298.jpg,Acupalpus flavicollis,Lebia chlorocephala,Acupalpus flavicollis,Lebia chlorocephala,Acupalpus flavicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755051/d155s0027.jpg,Agonum sexpunctatum,Agonum versutum,Agonum ericeti,Agonum sexpunctatum,Agonum ericeti
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988516/d039s0119.jpg,Pelophila borealis,Amara aulica,Pterostichus oblongopunctatus,Nebria livida,Pterostichus oblongopunctatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097869/d089s0381.jpg,Bembidion biguttatum,Bembidion decorum,Bembidion biguttatum,Amara familiaris,Bembidion biguttatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d022s0097.jpg,Carabus problematicus,Cychrus caraboides,Carabus problematicus,Agonum ericeti,Calosoma inquisitor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480348/d213s0373.jpg,Philorhizus notatus,Bembidion nigricorne,Ocys quinquestriatus,Acupalpus brunnipes,Bembidion mannerheimii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097872/d078s0415.jpg,Bembidion monticola,Platynus assimilis,Bradycellus sharpi,Pterostichus strenuus,Bradycellus sharpi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470801/d015s0073.jpg,Carabus monilis,Carabus monilis,Carabus monilis,Carabus monilis,Carabus monilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872109/d065s0237.jpg,Ocys harpaloides,Anthracus consputus,Ocys harpaloides,Trechus obtusus,Ocys harpaloides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035578/d034s0163.jpg,Nebria brevicollis,Carabus granulatus,Pterostichus aethiops,Carabus glabratus,Pterostichus aethiops
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308787/d038s0100.jpg,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471113/d020s0015.jpg,Carabus glabratus,Dicheirotrichus cognatus,Carabus glabratus,Amara famelica,Zabrus tenebrioides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8307815/d116s0016.jpg,Pterostichus quadrifoveolatus,Amara aulica,Pterostichus quadrifoveolatus,Synuchus vivalis,Pterostichus quadrifoveolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755060/d151s0253.jpg,Agonum emarginatum,Agonum viduum,Agonum viduum,Agonum emarginatum,Agonum viduum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474653/d127s0015.jpg,Synuchus vivalis,Laemostenus complanatus,Synuchus vivalis,Amara convexior,Calathus erratus
