ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d022s0059.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757155/d209s0104.jpg,Cymindis vaporariorum,Cymindis vaporariorum,Cymindis vaporariorum,Dicheirotrichus gustavii,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0721.jpg,Bembidion tetracolum,Bradycellus ruficollis,Bembidion bualei,Bembidion doris,Bembidion bualei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8417764/d120s0320.jpg,Pterostichus rhaeticus,Pterostichus cristatus,Pterostichus rhaeticus,Pterostichus madidus,Pterostichus rhaeticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308804/d089s0236.jpg,Bembidion aeneum,Syntomus foveatus,Syntomus obscuroguttatus,Bembidion obtusum,Syntomus foveatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8104778/d079s0188.jpg,Bembidion saxatile,Bembidion clarkei,Notiophilus aquaticus,Notiophilus biguttatus,Bembidion guttula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480271/d210s0133.jpg,Paradromius longiceps,Paradromius longiceps,Paradromius longiceps,Paradromius linearis,Paradromius longiceps
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756010/d205s0251.jpg,Badister dilatatus,Asaphidion pallipes,Amara tibialis,Bembidion lunulatum,Amara tibialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755986/d194s0693.jpg,Bradycellus ruficollis,Amara infima,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757211/d211s0406.jpg,Dromius meridionalis,Asaphidion stierlini,Dromius agilis,Asaphidion stierlini,Oxypselaphus obscurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036216/d068s0104.jpg,Bembidion lampros,Bembidion clarkei,Bembidion clarkei,Bembidion bruxellense,Bembidion saxatile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756374/d102s0044.jpg,Pogonus chalceus,Dyschirius nitidus,Bembidion maritimum,Bembidion varium,Bembidion saxatile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d042s0122.jpg,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0452.jpg,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Agonum fuliginosum,Bembidion punctulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755051/d155s0055.jpg,Agonum sexpunctatum,Agonum sexpunctatum,Agonum sexpunctatum,Agonum sexpunctatum,Agonum sexpunctatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097930/d059s0270.jpg,Epaphius secalis,Epaphius secalis,Epaphius secalis,Acupalpus dubius,Epaphius secalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755011/d152s0155.jpg,Agonum marginatum,Agonum sexpunctatum,Pogonus luridipennis,Agonum marginatum,Agonum marginatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755079/d145s0036.jpg,Agonum fuliginosum,Pterostichus diligens,Agonum micans,Paranchus albipes,Agonum micans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480315/d213s0302.jpg,Philorhizus melanocephalus,Philorhizus melanocephalus,Philorhizus melanocephalus,Philorhizus melanocephalus,Philorhizus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d042s0146.jpg,Notiophilus biguttatus,Notiophilus aquaticus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480302/d210s0009.jpg,Paradromius linearis,Perileptus areolatus,Paradromius linearis,Trechus quadristriatus,Paradromius linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873524/d053s0691.jpg,Dyschirius globosus,Bradycellus caucasicus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d022s0072.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0014.jpg,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097900/d006s0071.jpg,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753612/d029s0015.jpg,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472897/d160s0081.jpg,Amara convexior,Amara curta,Amara convexior,Amara aenea,Amara convexior
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475140/d189s0367.jpg,Ophonus rufibarbis,Pterostichus anthracinus,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035185/d158s0104.jpg,Amara aenea,Pterostichus vernalis,Amara spreta,Agonum emarginatum,Amara communis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755986/d194s0774.jpg,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0362.jpg,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473297/d105s0248.jpg,Stomis pumicatus,Ophonus rufibarbis,Stomis pumicatus,Paranchus albipes,Stomis pumicatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471235/d206s0040.jpg,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4479052/d082s0411.jpg,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri,Bembidion doris,Bembidion illigeri
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755082/d148s0187.jpg,Agonum micans,Patrobus septentrionis,Agonum gracile,Agonum fuliginosum,Agonum gracile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097879/d077s0331.jpg,Bembidion femoratum,Bembidion bualei,Bembidion bualei,Acupalpus dorsalis,Bembidion ephippium
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d081s0001.jpg,Bembidion tetracolum,Patrobus atrorufus,Bembidion tetracolum,Bembidion tetracolum,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873525/d053s0657.jpg,Dyschirius aeneus,Bembidion lampros,Dyschirius globosus,Bembidion minimum,Dyschirius politus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716409/d054s0163.jpg,Dyschirius impunctipennis,Dyschirius tristis,Dyschirius tristis,Bembidion lampros,Bembidion lampros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7708350/d121s0214.jpg,Pterostichus nigrita,Pterostichus aethiops,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097857/d207s0030.jpg,Lebia chlorocephala,Bembidion nigropiceum,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872124/d087s0032.jpg,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873524/d053s0448.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius aeneus,Dyschirius globosus,Dyschirius globosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035434/d194s0337.jpg,Bradycellus harpalinus,Ophonus rufibarbis,Bradycellus harpalinus,Bradycellus harpalinus,Bradycellus harpalinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753725/d107s0162.jpg,Poecilus lepidus,Agonum sexpunctatum,Poecilus cupreus,Poecilus cupreus,Poecilus versicolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473297/d105s0170.jpg,Stomis pumicatus,Ophonus melletii,Stomis pumicatus,Amara spreta,Clivina fossor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753720/d108s0074.jpg,Poecilus versicolor,Poecilus versicolor,Poecilus versicolor,Poecilus versicolor,Poecilus versicolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035194/d170s0224.jpg,Amara aulica,Amara aulica,Amara aulica,Amara aulica,Amara aulica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9346940/d040s0204.jpg,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308811/d058s0056.jpg,Aepus marinus,Aepus marinus,Aepus marinus,Aepus marinus,Aepus marinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097890/d079s0147.jpg,Bembidion stephensii,Calathus cinctus,Bembidion stephensii,Bradycellus harpalinus,Bembidion stephensii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474146/d139s0208.jpg,Oxypselaphus obscurus,Oxypselaphus obscurus,Oxypselaphus obscurus,Bembidion deletum,Oxypselaphus obscurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757310/d208s0138.jpg,Demetrias atricapillus,Philorhizus melanocephalus,Demetrias atricapillus,Philorhizus melanocephalus,Demetrias atricapillus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480480/d005s0055.jpg,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873271/d214s0192.jpg,Microlestes maurus,Microlestes maurus,Microlestes maurus,Acupalpus dubius,Microlestes maurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8137203/d143s0294.jpg,Platynus assimilis,Anisodactylus binotatus,Platynus assimilis,Nebria brevicollis,Nebria salina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4476667/d061s0176.jpg,Trechus quadristriatus,Acupalpus dubius,Trechus quadristriatus,Bembidion articulatum,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9491931/d125s0077.jpg,Abax parallelepipedus,Abax parallelepipedus,Abax parallelepipedus,Abax parallelepipedus,Abax parallelepipedus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036192/d088s0222.jpg,Bembidion obtusum,Bembidion aeneum,Bembidion obtusum,Bembidion obtusum,Bembidion minimum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035194/d170s0088.jpg,Amara aulica,Harpalus rubripes,Harpalus rubripes,Harpalus tardus,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7727698/d004s0074.jpg,Cicindela maritima,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035185/d158s0083.jpg,Amara aenea,Notiophilus aquaticus,Agonum muelleri,Amara tibialis,Agonum muelleri
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d041s0320.jpg,Notiophilus biguttatus,Amara tibialis,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308789/d192s0264.jpg,Dicheirotrichus gustavii,Demetrias atricapillus,Dicheirotrichus obsoletus,Dicheirotrichus gustavii,Dicheirotrichus gustavii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035864/d174s0125.jpg,Harpalus affinis,Pterostichus rhaeticus,Harpalus affinis,Amara apricaria,Harpalus affinis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872147/d083s0172.jpg,Bembidion gilvipes,Anthracus consputus,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756874/d052s0156.jpg,Dyschirius thoracicus,Dyschirius tristis,Dyschirius tristis,Dyschirius impunctipennis,Dyschirius impunctipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035185/d158s0101.jpg,Amara aenea,Amara aenea,Amara aenea,Amara communis,Amara aenea
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873218/d181s0264.jpg,Harpalus rubripes,Amara apricaria,Amara consularis,Pterostichus nigrita,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988447/d150s0217.jpg,Agonum thoreyi,Agonum thoreyi,Agonum thoreyi,Agonum fuliginosum,Agonum micans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873524/d053s0016.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097906/d200s0001.jpg,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0508.jpg,Bembidion punctulatum,Amara tibialis,Bembidion punctulatum,Amara familiaris,Bembidion punctulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755986/d194s0552.jpg,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035185/d158s0067.jpg,Amara aenea,Amara anthobia,Amara convexior,Amara communis,Amara communis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308789/d192s0324.jpg,Dicheirotrichus gustavii,Cymindis vaporariorum,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097868/d067s0126.jpg,Bembidion nigricorne,Aepus marinus,Bembidion nigricorne,Bradycellus ruficollis,Bembidion nigricorne
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097869/d089s0387.jpg,Bembidion biguttatum,Dicheirotrichus cognatus,Bembidion guttula,Bembidion biguttatum,Bembidion mannerheimii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988447/d150s0238.jpg,Agonum thoreyi,Loricera pilicornis,Agonum thoreyi,Pterostichus diligens,Agonum piceum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7873810/d123s0084.jpg,Pterostichus diligens,Bembidion aeneum,Bembidion atrocaeruleum,Bembidion aeneum,Bembidion aeneum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475140/d189s0056.jpg,Ophonus rufibarbis,Harpalus smaragdinus,Harpalus smaragdinus,Ophonus rufibarbis,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7840196/d120s0274.jpg,Pterostichus minor,Agonum nigrum,Pterostichus minor,Pterostichus minor,Pterostichus vernalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0145.jpg,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473860/d032s0370.jpg,Leistus ferrugineus,Blemus discus,Paradromius linearis,Paradromius linearis,Leistus terminatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475140/d189s0220.jpg,Ophonus rufibarbis,Harpalus anxius,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872219/d058s0021.jpg,Perileptus areolatus,Perileptus areolatus,Perileptus areolatus,Perileptus areolatus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9491931/d125s0135.jpg,Abax parallelepipedus,Pterostichus melanarius,Abax parallelepipedus,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474169/d140s0386.jpg,Paranchus albipes,Cymindis vaporariorum,Paranchus albipes,Paranchus albipes,Paranchus albipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755027/d154s0204.jpg,Agonum nigrum,Agonum nigrum,Agonum nigrum,Bembidion tibiale,Agonum nigrum
