ImageFilePath,Genus,ScientificName,Length,Width,Embedding,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012433.jpg/dd6fbb1e-699d-46ff-abd8-01736d22b4c1_1059fbfc-4dd7-489c-b325-cf57ba4b01bf.png,Carabus,Carabus goryi,1.37057784967828,0.632072242208053,"[[ 2.001825   -1.552157   -4.1961026  ... -0.12072425 -5.825194
   4.9608107 ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051581.jpg/a357d3ae-2f05-4c25-aa40-dc97963ca811_c09aac09-8aae-4c73-80e2-1561cb754345.png,Calathus,Calathus advena,0.622046441203655,0.348784532462083,"[[ 1.4631394  -1.7957017  -0.23728746 ...  3.8912761  -3.0189095
   3.233088  ]]",Cratacanthus dubius,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051161.jpg/61eccf9d-262b-401f-955b-818f1a9638a9_032d20ed-0313-47cd-9400-a5d61f517aac.png,Selenophorus,Selenophorus planipennis,0.327973673910349,0.19299551144815,"[[ 1.326787   -2.605316   -0.61005706 ...  3.758292   -2.4671295
   4.6147394 ]]",Amara quenseli,Discoderus parallelus,Amara quenseli,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050039.jpg/95c98c84-2c8d-4b87-8ba8-736af3a5ca97_a885a42a-be84-472f-a264-ff75fe019d69.png,Pterostichus,Pterostichus melanarius,0.988440490109461,0.546511627906977,[[ 2.0057883 -1.3236505 -4.576588  ...  4.6559916 -4.3011103  1.7531326]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034554.jpg/bc030c32-9020-4766-b594-9be4070145d8_fa567edc-758e-42a2-9f12-48c526b5ed30.png,Chlaenius,Chlaenius aestivus,0.977726448705661,0.452409351100497,[[ 2.1335793 -1.0766774 -2.9437487 ...  2.0056105 -3.901466   4.7518682]],Chlaenius aestivus,Chlaenius aestivus,Synuchus impunctatus,Chlaenius aestivus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/9c18cfe3-f770-42b7-a698-83a3f3f813b0_7c63b07f-5ee3-46d2-a91c-7b3d0d7e621c.png,Calathus,Calathus advena,0.549711949945306,0.281367227717265,"[[ 0.68782556 -1.4146718   1.5675035  ...  0.07642069 -2.2665424
   5.426164  ]]",Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050036.jpg/af11be16-6bc3-48aa-ad38-068d0812500f_52bc3614-5ab3-4c4b-8cc1-5a196fea8368.png,Pterostichus,Pterostichus melanarius,0.980180356966055,0.524833140055365,[[ 2.0079367 -1.6747849 -2.8664463 ...  2.3838525 -4.7288346  3.0608346]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059782.jpg/2a225cb4-10c2-41c0-a78a-8080055efe9a_e06e027f-a04a-4409-a66b-79ee6b3151e6.png,Omus,Omus dejeanii,0.97844458698747,0.543554836794302,[[ 1.9920563 -0.8783002 -4.802492  ...  1.5002619 -2.0733757  5.326117 ]],Carabus nemoralis,Omus dejeanii,Carabus goryi,Omus dejeanii
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051587.jpg/30157bd2-b980-451d-8df0-e736944458ee_7d4e8244-4a87-4673-99ac-75bbaf0a5135.png,Calathus,Calathus advena,0.610465922183592,0.343266105686579,"[[ 2.525104   -1.9055506  -0.84710836 ...  2.422954   -2.7066607
   3.856955  ]]",Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051548.jpg/9977340a-7e27-440b-ae13-93cea45e13e3_da050e72-cf98-4ad7-a8ac-b3933b9fbd0b.png,Pterostichus,Pterostichus protractus,0.914536449496683,0.504327510780467,[[ 2.1760042 -1.6042163 -3.4434571 ... -0.5587933 -2.2525184  4.359403 ]],Carabus goryi,Carabus goryi,Pterostichus lachrymosus,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050035.jpg/f7fd97b9-1b4e-4dc0-8122-aff15fab6142_57d4a8f7-e308-4db0-ad17-ea55468c3645.png,Pterostichus,Pterostichus melanarius,0.917333999337173,0.478922531131422,[[ 2.0535936 -1.8334987 -2.742811  ...  2.8618338 -2.8990977  4.400343 ]],Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_002.E.20180522.CARABID.D.CARGOR(30).jpg/931719d3-ca8d-4b1d-9f72-6ed3dc6af888_426169d4-3644-4048-8355-75ab37bbb26b.png,Carabus,Carabus goryi,1.36104630400153,0.693942274403663,"[[ 2.2406025  -1.7897455  -2.8539503  ...  0.35318187 -4.3803105
   5.8202324 ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040687.jpg/22532347-75ac-4334-bd77-cb6911209969_921a09ba-e64e-4d9e-b055-d727543643dc.png,Synuchus,Synuchus impunctatus,0.59930855003803,0.305977251501727,"[[ 3.1691165  -2.008356   -0.27424458 ...  1.5808904  -5.8574457
   4.3415227 ]]",Calathus advena,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051598.jpg/2e87387a-eb64-41d4-9401-36b894162e8f_9bf5d54e-911a-42eb-8692-43096c8c64b4.png,Calathus,Calathus advena,0.549108205591166,0.299679213479353,[[ 2.0906713 -1.5573756 -1.3406606 ...  1.0069015 -3.7346413  3.5693064]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046072.jpg/fe64642f-0610-411b-a38e-ac4bcb34e59c_0ec763b0-ceda-40e7-bb2e-4965342b6740.png,Carabus,Carabus goryi,1.47968596439992,0.683906092332193,[[ 1.4551772 -1.8439119 -5.7711787 ... -0.3924676 -4.49425    4.6039624]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
