ImageFilePath,ScientificName,PredSpecies
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/e6847b25-7e97-4526-80bf-2158d608bbe6.png,Unknown,Bembidion iridescens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/8e2487e4-8e0f-4d75-a63b-fb6349bba25f.png,Unknown,Nebria metallica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/4222b509-8c7b-4557-b092-ad69367f8a05.png,Unknown,Agonum gratiosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/taedatus/9f739c42-14ab-4ce3-9fdb-bb8ff4b5d2a9.png,Carabus taedatus,Carabus problematicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/taedatus/02c6e06b-1eed-48c6-9e5e-4f33666b9241.png,Carabus taedatus,Calosoma prominens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/taedatus/f3c5c28d-7e03-495b-907e-79942c399c25.png,Carabus taedatus,Calosoma peregrinator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/taedatus/baf85daf-b014-4a3d-a558-4a9b99ff1ee2.png,Carabus taedatus,Calosoma peregrinator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/taedatus/7df11cec-a8b0-426d-a236-c9f3c3a91ade.png,Carabus taedatus,Nebria meanyi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calathus/fuscipes/1eed032e-d50f-4309-b914-c2cfd51968fb.png,Calathus fuscipes,Anisodactylus verticalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calathus/fuscipes/eb43b7d4-6c9a-4e6c-b257-51c7e88b13e3.png,Calathus fuscipes,Calathus fuscipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Panagaeus/sallei/63c7b2c2-77fa-4824-b521-2234fb5b28ec.png,Panagaeus sallei,Micrixys distincta
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/ea06d1f4-b0ce-4007-90d0-09ca8ca353c0.png,Unknown,Pterostichus ebeninus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/placidum/b7eb11b2-7b61-4b5c-868a-bc44f8f77c6a.png,Agonum placidum,Calathus peropacus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/placidum/6cb392ea-4ceb-4752-98f0-783d89c676eb.png,Agonum placidum,Elaphropus walkerianus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/placidum/e682ccdc-67f0-4332-be49-b7aa183415fe.png,Agonum placidum,Agonum punctiforme
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Miscodera/arctica/9f39300a-2a7c-4a7a-92d6-92be6b8acab8.png,Miscodera arctica,Galerita janus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Miscodera/arctica/254c9b69-fa45-4feb-9dc7-04bc2e0682ed.png,Miscodera arctica,Pterostichus caribou
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Miscodera/arctica/5246d4e9-9d23-447c-a67b-f640731902eb.png,Miscodera arctica,Trechus chalybeus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Miscodera/arctica/e928dbed-44cc-4184-9c8b-9b750571a21d.png,Miscodera arctica,Pterostichus coracinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/viridans/5a726561-3531-4614-a63c-029fef8e0ad5.png,Pasimachus viridans,Cicindela purpurea
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/convexa/f0b7fed8-a04c-44f5-a542-d1e41627497f.png,Amara convexa,Amara lunicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/convexa/559698f2-20b9-4f34-bb28-0b76a9e61b95.png,Amara convexa,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/convexa/ab297723-be7b-4a2f-87fc-0f13c410f3cf.png,Amara convexa,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/convexa/b687d2ca-ee70-465b-baf6-b0ea5d78870b.png,Amara convexa,Discoderus discoderoides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Blethisa/5c09d5a2-4e87-4d83-a4cc-17b384494773.png,Unknown,Calosoma inquisitor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Blethisa/06a5e278-c56b-47b8-8b58-f9f74dd72e4d.png,Unknown,Notiophilus nitens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Blethisa/aee7f548-0bd8-4403-951e-3ddef9069b85.png,Unknown,Calosoma inquisitor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Blethisa/66d82cdc-6f6c-4c38-a6da-043a7555549e.png,Unknown,Cicindela waynei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Aztecarpalus/schaefferi/3e697e46-baad-43da-a026-ee3b7a357ada.png,Aztecarpalus schaefferi,Harpalus actiosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calathus/opaculus/2fc93b36-149e-4636-804d-5caaddf125f0.png,Calathus opaculus,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calathus/opaculus/9d48f823-98d0-4671-823d-7f544be2c7e0.png,Calathus opaculus,Harpalus latus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calathus/opaculus/6dd76158-858f-494b-8b52-6f8342ee35f4.png,Calathus opaculus,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/intersectus/59a10f84-8e41-4e82-81d1-aa4c1d881832.png,Tetragonoderus intersectus,Bembidion pallidipenne
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/intersectus/11554974-c3e9-4f90-b771-df13ee2690ee.png,Tetragonoderus intersectus,Tetragonoderus fasciatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Discoderus/aequalis/37e9c862-75d3-45b7-abe0-73be95680a54.png,Discoderus aequalis,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/92b9a16f-e7e7-4aff-9990-9b9970105136.png,Unknown,Pterostichus crenicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/6db348c8-7c42-44b4-95d5-2a584cb42eee.png,Unknown,Carabus violaceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/5b68e644-4ff1-4ac6-8861-5cce0e1f540c.png,Unknown,Carabus violaceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/4bf933ae-a617-42ba-a7e0-a5aab46ee99b.png,Unknown,Carabus violaceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/1bff3818-89dd-4376-9f5f-821e7c5c47f2.png,Cratacanthus dubius,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/7e459a93-ac6b-43b1-9883-f288d1d5f5b5.png,Cratacanthus dubius,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/bbb860c2-e62f-49c0-901d-4ee31b3b326c.png,Cratacanthus dubius,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/d6e35b05-7069-4c89-9df4-b4a6611f3bd3.png,Cratacanthus dubius,Pterostichus adoxus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/db50403f-6e16-4e1a-9793-53782446440e.png,Cratacanthus dubius,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/def9b834-e77d-41b8-857b-477e31181e8c.png,Cratacanthus dubius,Bembidion varium
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/498fa134-a46b-4fa1-b8b1-a9cf58feb50d.png,Cratacanthus dubius,Amara lacustris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/1f4f8803-4b87-4aa6-b789-e3dc105d8516.png,Cicindelidia ocellata,Cicindela duodecimguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/61295051-1125-4f9a-a170-b90db7324d1c.png,Cicindelidia ocellata,Cicindela waynei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/807e5529-3b56-4fe3-81af-d38beeb47d00.png,Cicindelidia ocellata,Cicindela duodecimguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/9701f729-c4df-49e8-a89c-07175f00c81a.png,Cicindelidia ocellata,Cicindela duodecimguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/ba62baeb-1ae2-4214-959d-c6ba72755314.png,Cicindelidia ocellata,Bembidion bipunctatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/4a3d61b4-a1cb-47fa-9c20-9417e89f9ce0.png,Cicindelidia ocellata,Cicindela arenicola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/1c46874b-aa72-436d-8af1-2cb58152d92b.png,Cicindelidia ocellata,Cicindela hirticollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/d4b2317d-80a7-4bad-b9e2-fe4cdceaa677.png,Cicindelidia ocellata,Bembidion laticeps
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Platynus/84fbeecb-1b67-4bd0-99c8-41b82613d691.png,Unknown,Calathus gregarius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/bbbcd826-8f45-4807-be85-f15c1d84b0ba.png,Unknown,Carabus glabratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/e0a2aa51-2b88-443e-86c2-19117b8ea79e.png,Unknown,Calosoma marginale
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/855286a2-acbd-4f59-b37a-50eb2be3c4e1.png,Unknown,Amara exarata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/d3e30dee-313b-496b-b23e-d48e97fbf569.png,Unknown,Amara lunicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/2d44f6d3-312c-4cbb-a14b-c046a28ec563.png,Unknown,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/scutellaris/627359e4-277b-4200-b9b4-3538a72760db.png,Cicindela scutellaris,Bembidion coloradense
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Goniotropis/parca/51bd06c4-8b1e-49cf-a179-2d23fd9dfcf7.png,Goniotropis parca,Nebria livida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Goniotropis/parca/571eed5f-84b4-44cd-a860-cabb1236ebd8.png,Goniotropis parca,Nebria livida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Goniotropis/parca/4d9e0d81-48ef-4a03-9842-e611cb7f3adc.png,Goniotropis parca,Nebria livida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/vinctus/8427469f-2a9d-4941-b075-188e73f18570.png,Carabus vinctus,Carabus vinctus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/vinctus/66850194-7766-4809-9a9f-365e81945d90.png,Carabus vinctus,Carabus chamissonis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/vinctus/b558534f-e381-4f7b-a9f2-12519e202780.png,Carabus vinctus,Pterostichus niger
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/ea188104-29e5-4e80-a9cf-4e764fd4bdf5.png,Harpalus pensylvanicus,Harpalus attenuatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bradycellus/rupestris/dcf3bf96-9bd1-406d-9f1e-d776cc039e68.png,Bradycellus rupestris,Dicheirotrichus placidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/551d77a0-3c50-43e9-babc-4a1aae00e5ed.png,Unknown,Cymindis planipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/acdbd9cf-4538-4055-b802-de4adf947735.png,Unknown,Cymindis planipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/f794b1cb-8a1f-4382-ac51-9b3a9b4e67d7.png,Unknown,Amara eurynota
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiobia/terminata/95623bd6-3e7e-47ca-b614-8f614762c614.png,Notiobia terminata,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiobia/terminata/ded1061c-bee8-4719-82d0-f6fc532a17d1.png,Notiobia terminata,Calathus fuscipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/b40bf2d9-cbda-4bcc-a0fe-bf870e8e83fb.png,Unknown,Anisodactylus pitychrous
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/6f58a165-847d-42ef-88f1-d1db5afe85ee.png,Unknown,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/7c00b239-6d26-4426-b291-f5eb13605d1c.png,Unknown,Pterostichus morionides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/e9ed1cdb-a62d-444b-8bc6-122b04f0a42e.png,Unknown,Pterostichus nigrocaeruleus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/7fe68325-f094-4649-b071-f8df98512051.png,Unknown,Harpalus tenebrosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/7a85c3dd-b7f3-425f-8426-3195fad7a126.png,Unknown,Pterostichus algidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/1ee42a31-f069-474d-ad8e-2d2831541bbe.png,Unknown,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonoleptus/9e5c2dff-d6e4-49ab-9535-73d8fbaa548d.png,Unknown,Acupalpus indistinctus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonoleptus/8e02fe08-53d7-400d-99dc-5a89c0feecba.png,Unknown,Harpalus indianus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonoleptus/0fc997ea-e5d1-41dd-8054-47c65ef0022a.png,Unknown,Acupalpus partiarius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonoleptus/ee470d58-0a74-4332-98f6-9320088a8d7c.png,Unknown,Harpalus indianus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Geopinus/incrassatus/c3720c73-0269-4121-a8ab-1a4b88d236c1.png,Geopinus incrassatus,Anisodactylus discoideus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/6ab8f2ad-e031-4d3a-8c77-5d79b3635b8a.png,Cicindelidia ocellata,Cicindela duodecimguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/22963c48-61df-45c1-97c6-536e1fb899c6.png,Unknown,Scaphinotus aeneicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/66e1c519-a7b4-48dd-803c-70817583cd93.png,Unknown,Scaphinotus ridingsii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/tenuisignata/fc0b634d-9ba2-483a-b6f3-507380c74fc0.png,Cicindelidia tenuisignata,Cicindela arenicola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sayi/2216e46a-774f-447e-9335-bd468b61b2f6.png,Calosoma sayi,Calosoma sayi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Euphorticus/pubescens/22b51670-42ea-4b80-9152-23144a1e27a9.png,Euphorticus pubescens,Tetragonoderus latipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Euphorticus/pubescens/42129e58-5e18-4929-8c1e-789bff88b371.png,Euphorticus pubescens,Parvindela celeripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Euphorticus/pubescens/57f11be3-a427-4fed-90ff-719c730dc633.png,Euphorticus pubescens,Lebia scalpta
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/14fec79d-926b-4826-804f-c215da5ba748.png,Unknown,Pterostichus nigrocaeruleus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/9d019223-8740-4b61-90da-7109a4169f0a.png,Unknown,Calathus fuscipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/d25e8337-57f2-4c82-a11f-d2bda69dec74.png,Unknown,Pterostichus nigrocaeruleus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/c83b8863-8553-4a32-85eb-373303c560cc.png,Unknown,Pterostichus tristis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/f8330fe5-9f8a-4c81-a87a-b253bc61c808.png,Unknown,Pterostichus sayanus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/5728e9d1-fdd7-4a86-a133-cd8f007fe89e.png,Unknown,Discoderus discoderoides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/c25be714-1d1e-4395-98d1-bbbb83ee2954.png,Unknown,Pterostichus algidus
