ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755456/d127s0163.jpg,Platyderus depressus,Amara aulica,Patrobus atrorufus,Amara aulica,Patrobus atrorufus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9206709/d149s0042.jpg,Agonum piceum,Trechus rubens,Agonum piceum,Agonum gracile,Agonum piceum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8068514/d183s0039.jpg,Harpalus servus,Harpalus anxius,Harpalus servus,Harpalus dimidiatus,Harpalus servus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716411/d102s0225.jpg,Pogonus littoralis,Pogonus chalceus,Pogonus littoralis,Pogonus littoralis,Pogonus littoralis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471071/d019s0041.jpg,Carabus nitens,Ophonus azureus,Carabus nitens,Carabus nitens,Carabus nitens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753725/d107s0182.jpg,Poecilus lepidus,Anisodactylus nemorivagus,Poecilus versicolor,Poecilus versicolor,Poecilus versicolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475213/d187s0391.jpg,Ophonus azureus,Harpalus smaragdinus,Ophonus azureus,Harpalus smaragdinus,Ophonus azureus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755982/d195s0411.jpg,Bradycellus verbasci,Ophonus rupicola,Bradycellus verbasci,Amara apricaria,Bradycellus verbasci
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470539/d010s0063.jpg,Carabus clatratus,Carabus monilis,Carabus clatratus,Carabus monilis,Carabus clatratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472929/d167s0383.jpg,Amara infima,Amara bifrons,Amara infima,Amara familiaris,Amara infima
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475188/d188s0042.jpg,Ophonus cordatus,Anisodactylus nemorivagus,Ophonus cordatus,Agonum nigrum,Ophonus cordatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873357/d201s0121.jpg,Chlaenius vestitus,Cicindela campestris,Chlaenius vestitus,Agonum ericeti,Chlaenius vestitus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473860/d032s0314.jpg,Leistus ferrugineus,Synuchus vivalis,Leistus ferrugineus,Leistus ferrugineus,Leistus ferrugineus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4479895/d215s0531.jpg,Syntomus obscuroguttatus,Badister sodalis,Syntomus obscuroguttatus,Trechoblemus micros,Syntomus obscuroguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471202/d206s0039.jpg,Masoreus wetterhallii,Acupalpus flavicollis,Masoreus wetterhallii,Masoreus wetterhallii,Masoreus wetterhallii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4476832/d062s0243.jpg,Trechoblemus micros,Anthracus consputus,Trechus fulvus,Paradromius linearis,Trechoblemus micros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7917481/d109s0064.jpg,Pterostichus cristatus,Amara aulica,Pterostichus oblongopunctatus,Calosoma inquisitor,Platynus assimilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097890/d079s0024.jpg,Bembidion stephensii,Bembidion prasinum,Bembidion atrocaeruleum,Patrobus atrorufus,Bembidion fluviatile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8139233/d063s0065.jpg,Elaphropus walkerianus,Dyschirius globosus,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755978/d195s0556.jpg,Bradycellus sharpi,Synuchus vivalis,Bradycellus sharpi,Bradycellus sharpi,Bradycellus sharpi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478679/d064s0565.jpg,Asaphidion stierlini,Asaphidion pallipes,Asaphidion curtum,Asaphidion curtum,Asaphidion flavipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757205/d211s0546.jpg,Dromius quadrimaculatus,Dromius quadrimaculatus,Dromius quadrimaculatus,Dromius quadrimaculatus,Dromius quadrimaculatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757205/d211s0485.jpg,Dromius quadrimaculatus,Badister unipustulatus,Dromius quadrimaculatus,Dromius quadrimaculatus,Dromius quadrimaculatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8051076/d033s0043.jpg,Nebria livida,Harpalus rufipes,Leistus terminatus,Abax parallelepipedus,Chlaenius vestitus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755066/d155s0339.jpg,Agonum versutum,Agonum viduum,Agonum viduum,Agonum viduum,Agonum viduum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472907/d165s0340.jpg,Amara spreta,Harpalus anxius,Amara familiaris,Amara familiaris,Amara familiaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097871/d077s0029.jpg,Bembidion fluviatile,Ocys quinquestriatus,Bembidion fluviatile,Bembidion maritimum,Bembidion fluviatile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097923/d184s0179.jpg,Harpalus smaragdinus,Harpalus smaragdinus,Harpalus smaragdinus,Amara bifrons,Harpalus smaragdinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097890/d079s0335.jpg,Bembidion stephensii,Brachinus crepitans,Bembidion monticola,Brachinus crepitans,Bembidion stephensii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472913/d165s0131.jpg,Amara similata,Poecilus versicolor,Amara similata,Amara convexiusculus,Nebria salina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716406/d055s0040.jpg,Dyschirius salinus,Acupalpus brunnipes,Dyschirius salinus,Dyschirius politus,Dyschirius politus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097896/d043s0203.jpg,Notiophilus germinyi,Notiophilus palustris,Notiophilus germinyi,Notiophilus aquaticus,Notiophilus germinyi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9251010/d172s0087.jpg,Harpalus rufipes,Carabus nemoralis,Harpalus rufipes,Bembidion fluviatile,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716409/d054s0254.jpg,Dyschirius impunctipennis,Harpalus pumilus,Dyschirius impunctipennis,Harpalus pumilus,Dyschirius impunctipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0206.jpg,Anchomenus dorsalis,Trechus rubens,Anchomenus dorsalis,Agonum thoreyi,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7416497/d113s0064.jpg,Pterostichus macer,Pterostichus rhaeticus,Pterostichus macer,Pterostichus adstrictus,Pterostichus macer
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308787/d038s0111.jpg,Nebria complanata,Dicheirotrichus placidus,Nebria complanata,Nebria complanata,Nebria complanata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097878/d076s0376.jpg,Bembidion deletum,Miscodera arctica,Bembidion deletum,Ocys quinquestriatus,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756021/d205s0159.jpg,Badister sodalis,Trechus rubens,Badister sodalis,Badister sodalis,Badister sodalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0211.jpg,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Agonum piceum,Bembidion punctulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9479706/d066s0152.jpg,Bembidion laterale,Paradromius linearis,Bembidion laterale,Notiophilus biguttatus,Bembidion laterale
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757310/d208s0407.jpg,Demetrias atricapillus,Paradromius longiceps,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8056040/d016s0125.jpg,Carabus nemoralis,Pterostichus adstrictus,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8607776/d069s0553.jpg,Bembidion pallidipenne,Nebria complanata,Bembidion pallidipenne,Bembidion femoratum,Bembidion pallidipenne
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8417764/d120s0009.jpg,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475794/d199s0160.jpg,Anthracus consputus,Anthracus consputus,Anthracus consputus,Acupalpus flavicollis,Anthracus consputus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9479706/d066s0182.jpg,Bembidion laterale,Notiophilus biguttatus,Bembidion laterale,Asaphidion pallipes,Bembidion laterale
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755969/d193s0002.jpg,Bradycellus caucasicus,Aepus marinus,Bradycellus caucasicus,Bembidion fumigatum,Asaphidion curtum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872219/d058s0005.jpg,Perileptus areolatus,Perileptus areolatus,Perileptus areolatus,Perileptus areolatus,Perileptus areolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308786/d063s0149.jpg,Tachys scutellaris,Tachys micros,Tachys scutellaris,Dyschirius globosus,Tachys scutellaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756368/d102s0421.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473874/d032s0176.jpg,Leistus terminatus,Patrobus septentrionis,Leistus terminatus,Leistus ferrugineus,Leistus terminatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9206709/d149s0018.jpg,Agonum piceum,Agonum gracile,Agonum piceum,Agonum gracile,Agonum piceum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5023058/d044s0210.jpg,Notiophilus rufipes,Stenolophus skrimshiranus,Notiophilus rufipes,Amara bifrons,Amara plebeja
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474780/d217s0027.jpg,Drypta dentata,Ophonus rupicola,Drypta dentata,Drypta dentata,Drypta dentata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472913/d165s0123.jpg,Amara similata,Amara tibialis,Amara familiaris,Harpalus servus,Harpalus servus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757205/d211s0216.jpg,Dromius quadrimaculatus,Harpalus rufipes,Bembidion fluviatile,Calathus rotundicollis,Dromius quadrimaculatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873218/d181s0143.jpg,Harpalus rubripes,Patrobus septentrionis,Harpalus rubripes,Anisodactylus binotatus,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756368/d102s0589.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036286/d144s0007.jpg,Sericoda quadripunctata,Bembidion monticola,Sericoda quadripunctata,Amara plebeja,Sericoda quadripunctata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480302/d210s0171.jpg,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1037319/d060s0278.jpg,Trechus obtusus,Dicheirotrichus gustavii,Acupalpus dubius,Bembidion guttula,Acupalpus dubius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097878/d076s0068.jpg,Bembidion deletum,Miscodera arctica,Bembidion obtusum,Bembidion deletum,Bembidion deletum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474861/d007s0150.jpg,Brachinus crepitans,Agonum thoreyi,Brachinus crepitans,Platynus livens,Brachinus crepitans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036154/d090s0529.jpg,Bembidion guttula,Trechus rubens,Bembidion clarkei,Bembidion clarkei,Bembidion doris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036203/d067s0205.jpg,Bembidion properans,Badister dilatatus,Bembidion properans,Bembidion obliquum,Bembidion properans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7856746/d117s0188.jpg,Pterostichus melanarius,Pterostichus oblongopunctatus,Abax parallelepipedus,Harpalus rufipes,Pterostichus adstrictus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035208/d167s0219.jpg,Amara bifrons,Ophonus azureus,Amara bifrons,Amara consularis,Amara bifrons
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7639821/d070s0541.jpg,Bembidion dentellum,Trechus rubens,Bembidion dentellum,Bembidion dentellum,Bembidion dentellum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097869/d089s0350.jpg,Bembidion biguttatum,Synuchus vivalis,Bembidion decorum,Pterostichus vernalis,Bembidion decorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480485/d001s0004.jpg,Cicindela campestris,Cicindela campestris,Cicindela campestris,Cicindela campestris,Cicindela campestris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473974/d139s0428.jpg,Olisthopus rotundatus,Anisodactylus nemorivagus,Olisthopus rotundatus,Agonum thoreyi,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988484/d153s0382.jpg,Agonum muelleri,Ophonus rupicola,Agonum muelleri,Pterostichus adstrictus,Agonum muelleri
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478679/d064s0551.jpg,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0140.jpg,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7975487/d122s0092.jpg,Pterostichus vernalis,Pterostichus gracilis,Pterostichus gracilis,Agonum fuliginosum,Pterostichus gracilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755080/d147s0072.jpg,Agonum gracile,Agonum versutum,Agonum muelleri,Pedius longicollis,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471269/d112s0112.jpg,Pedius longicollis,Agonum versutum,Pedius longicollis,Pedius longicollis,Pedius longicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755296/d130s0163.jpg,Calathus erratus,Agonum versutum,Calathus erratus,Platynus livens,Calathus erratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872147/d083s0225.jpg,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes,Acupalpus exiguus,Bembidion gilvipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473795/d036s0181.jpg,Nebria salina,Amara aulica,Nebria brevicollis,Pterostichus melanarius,Nebria brevicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8600499/d166s0200.jpg,Amara tibialis,Bembidion geniculatum,Amara tibialis,Amara familiaris,Amara tibialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474146/d139s0396.jpg,Oxypselaphus obscurus,Asaphidion pallipes,Bembidion illigeri,Bembidion dentellum,Asaphidion flavipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988354/d133s0166.jpg,Calathus melanocephalus,Bembidion testaceum,Calathus melanocephalus,Calathus cinctus,Calathus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755296/d130s0062.jpg,Calathus erratus,Synuchus vivalis,Calathus erratus,Pterostichus gracilis,Calathus erratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308811/d058s0281.jpg,Aepus marinus,Aepus marinus,Aepus marinus,Aepopsis robinii,Bradycellus caucasicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9027622/d160s0254.jpg,Amara curta,Harpalus pumilus,Amara curta,Amara curta,Amara curta
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308789/d192s0323.jpg,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471071/d019s0009.jpg,Carabus nitens,Pterostichus gracilis,Carabus nitens,Carabus nitens,Carabus nitens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473903/d031s0219.jpg,Leistus spinibarbis,Ophonus rupicola,Leistus spinibarbis,Leistus fulvibarbis,Leistus spinibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472828/d157s0030.jpg,Amara plebeja,Amara eurynota,Amara plebeja,Ophonus schaubergerianus,Amara plebeja
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475179/d188s0175.jpg,Ophonus puncticeps,Ophonus schaubergerianus,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308806/d085s0374.jpg,Bembidion minimum,Dicheirotrichus placidus,Bembidion minimum,Bembidion schueppelii,Bembidion minimum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308786/d063s0371.jpg,Tachys scutellaris,Tachys scutellaris,Tachys scutellaris,Epaphius secalis,Tachys scutellaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755011/d153s0264.jpg,Agonum marginatum,Amara aulica,Agonum marginatum,Harpalus rufipes,Agonum marginatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308806/d085s0080.jpg,Bembidion minimum,Syntomus obscuroguttatus,Bembidion minimum,Bembidion obliquum,Microlestes maurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036216/d068s0473.jpg,Bembidion lampros,Trechus rubens,Bembidion lampros,Bembidion biguttatum,Bembidion lampros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716406/d055s0230.jpg,Dyschirius salinus,Agonum sexpunctatum,Dyschirius salinus,Oxypselaphus obscurus,Dyschirius nitidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873211/d182s0193.jpg,Harpalus rufipalpis,Ophonus schaubergerianus,Ophonus schaubergerianus,Harpalus rubripes,Ophonus schaubergerianus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035434/d194s0276.jpg,Bradycellus harpalinus,Ophonus rupicola,Bradycellus harpalinus,Bembidion lunatum,Bradycellus harpalinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475846/d203s0129.jpg,Licinus punctatulus,Agonum versutum,Licinus punctatulus,Licinus depressus,Licinus punctatulus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035195/d161s0564.jpg,Amara familiaris,Amara bifrons,Amara familiaris,Amara familiaris,Amara familiaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873271/d214s0065.jpg,Microlestes maurus,Microlestes maurus,Microlestes maurus,Acupalpus brunnipes,Bembidion guttula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097865/d072s0312.jpg,Bembidion prasinum,Bembidion decorum,Bembidion prasinum,Bembidion deletum,Bembidion prasinum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873357/d201s0037.jpg,Chlaenius vestitus,Carabus nemoralis,Agonum marginatum,Carabus glabratus,Agonum marginatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757308/d208s0652.jpg,Demetrias monostigma,Demetrias monostigma,Demetrias monostigma,Demetrias monostigma,Demetrias monostigma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7917481/d109s0072.jpg,Pterostichus cristatus,Pterostichus rhaeticus,Pterostichus cristatus,Pterostichus cristatus,Pterostichus cristatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988363/d131s0281.jpg,Calathus fuscipes,Pterostichus rhaeticus,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473834/d030s0163.jpg,Leistus fulvibarbis,Ophonus rupicola,Leistus ferrugineus,Pedius longicollis,Leistus ferrugineus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308790/d192s0460.jpg,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Stenolophus teutonus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8051076/d033s0095.jpg,Nebria livida,Synuchus vivalis,Nebria livida,Nebria salina,Nebria livida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097882/d073s0427.jpg,Bembidion atrocaeruleum,Agonum versutum,Bembidion geniculatum,Bembidion decorum,Bembidion prasinum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755080/d147s0156.jpg,Agonum gracile,Pogonus chalceus,Agonum nigrum,Agonum gracile,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d041s0272.jpg,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873220/d176s0306.jpg,Harpalus anxius,Harpalus anxius,Harpalus anxius,Amara plebeja,Harpalus anxius
