ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097857/d207s0187.jpg,Lebia chlorocephala,Dicheirotrichus gustavii,Lebia chlorocephala,Amara aenea,Lebia chlorocephala
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475677/d197s0612.jpg,Acupalpus dubius,Bembidion laterale,Acupalpus dubius,Acupalpus dubius,Acupalpus dubius
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097900/d006s0050.jpg,Cylindera germanica,Anisodactylus binotatus,Cylindera germanica,Amara plebeja,Cylindera germanica
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1035931/d080s0739.jpg,Bembidion tetracolum,Bembidion maritimum,Bembidion deletum,Bembidion deletum,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5873357/d201s0092.jpg,Chlaenius vestitus,Ophonus rupicola,Chlaenius vestitus,Ophonus rufibarbis,Chlaenius vestitus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/8051076/d033s0094.jpg,Nebria livida,Anisodactylus binotatus,Nebria livida,Nebria brevicollis,Nebria livida
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755562/d217s0070.jpg,Polistichus connexus,Cymindis axillaris,Polistichus connexus,Polistichus connexus,Polistichus connexus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9581584/d135s0100.jpg,Calathus mollis,Dicheirotrichus gustavii,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036899/d051s0067.jpg,Clivina collaris,Dicheirotrichus gustavii,Clivina collaris,Clivina collaris,Clivina collaris
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473277/d156s0063.jpg,Zabrus tenebrioides,Anisodactylus poeciloides,Zabrus tenebrioides,Zabrus tenebrioides,Harpalus dimidiatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475140/d189s0520.jpg,Ophonus rufibarbis,Brachinus crepitans,Ophonus rufibarbis,Ophonus ardosiacus,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473319/d047s0204.jpg,Elaphrus cupreus,Elaphrus lapponicus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5716409/d054s0416.jpg,Dyschirius impunctipennis,Bembidion schueppelii,Bembidion properans,Bembidion lunulatum,Dyschirius salinus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036154/d090s0017.jpg,Bembidion guttula,Bembidion schueppelii,Bembidion guttula,Microlestes maurus,Bembidion mannerheimii
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755079/d145s0448.jpg,Agonum fuliginosum,Agonum nigrum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7708350/d121s0341.jpg,Pterostichus nigrita,Pterostichus cristatus,Pterostichus anthracinus,Pterostichus nigrita,Pterostichus nigrita
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9533851/d086s0454.jpg,Bembidion doris,Bembidion schueppelii,Bembidion doris,Bembidion doris,Bembidion doris
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5756010/d205s0238.jpg,Badister dilatatus,Harpalus neglectus,Amara infima,Pterostichus diligens,Badister dilatatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097865/d072s0307.jpg,Bembidion prasinum,Bradycellus harpalinus,Pterostichus diligens,Bembidion bipunctatum,Bembidion tibiale
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755322/d129s0170.jpg,Calathus cinctus,Calathus cinctus,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475761/d193s0398.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7873810/d123s0485.jpg,Pterostichus diligens,Acupalpus dubius,Pterostichus strenuus,Bradycellus ruficollis,Clivina fossor
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4308806/d085s0003.jpg,Bembidion minimum,Dyschirius globosus,Dyschirius globosus,Bembidion mannerheimii,Acupalpus dubius
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4472849/d159s0149.jpg,Amara communis,Amara spreta,Amara aenea,Amara communis,Amara aenea
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7873810/d123s0342.jpg,Pterostichus diligens,Anisodactylus nemorivagus,Pterostichus strenuus,Anchomenus dorsalis,Pterostichus diligens
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4308815/d057s0262.jpg,Broscus cephalotes,Laemostenus terricola,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872124/d087s0159.jpg,Bembidion articulatum,Tachys micros,Dyschirius globosus,Bembidion obtusum,Dyschirius thoracicus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5873211/d182s0057.jpg,Harpalus rufipalpis,Amara famelica,Harpalus serripes,Harpalus rufipalpis,Harpalus rufipalpis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097854/d202s0066.jpg,Callistus lunatus,Callistus lunatus,Callistus lunatus,Callistus lunatus,Callistus lunatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872127/d074s0180.jpg,Bembidion tibiale,Agonum versutum,Agonum fuliginosum,Bembidion prasinum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036899/d051s0333.jpg,Clivina collaris,Bembidion lunatum,Clivina collaris,Clivina collaris,Clivina collaris
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755302/d134s0046.jpg,Calathus micropterus,Chlaenius vestitus,Amara ovata,Amara ovata,Amara apricaria
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755027/d154s0094.jpg,Agonum nigrum,Patrobus septentrionis,Agonum nigrum,Agonum emarginatum,Agonum nigrum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473903/d031s0311.jpg,Leistus spinibarbis,Agonum nigrum,Nebria rufescens,Calathus rotundicollis,Leistus fulvibarbis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036899/d051s0368.jpg,Clivina collaris,Pogonus luridipennis,Clivina collaris,Clivina collaris,Clivina collaris
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755051/d155s0142.jpg,Agonum sexpunctatum,Pterostichus adstrictus,Agonum sexpunctatum,Agonum muelleri,Agonum sexpunctatum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097854/d202s0063.jpg,Callistus lunatus,Callistus lunatus,Callistus lunatus,Callistus lunatus,Callistus lunatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755060/d151s0121.jpg,Agonum emarginatum,Poecilus kugelanni,Agonum emarginatum,Agonum emarginatum,Agonum emarginatum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872143/d066s0354.jpg,Bembidion litorale,Agonum emarginatum,Bembidion litorale,Amara aenea,Bembidion litorale
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7508714/d124s0473.jpg,Pterostichus strenuus,Bembidion lunatum,Pterostichus strenuus,Pterostichus strenuus,Pterostichus strenuus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4479895/d215s0496.jpg,Syntomus obscuroguttatus,Tachys bistriatus,Tachys bistriatus,Syntomus obscuroguttatus,Bradycellus ruficollis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4308806/d085s0041.jpg,Bembidion minimum,Bembidion minimum,Bembidion minimum,Bembidion minimum,Bembidion minimum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7508714/d124s0763.jpg,Pterostichus strenuus,Miscodera arctica,Pterostichus strenuus,Agonum fuliginosum,Pterostichus strenuus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4988484/d153s0010.jpg,Agonum muelleri,Amara spreta,Agonum muelleri,Agonum muelleri,Agonum muelleri
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872109/d065s0204.jpg,Ocys harpaloides,Blemus discus,Bradycellus harpalinus,Trechus obtusus,Ocys harpaloides
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036192/d088s0321.jpg,Bembidion obtusum,Dyschirius salinus,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9314786/d114s0146.jpg,Pterostichus niger,Nebria salina,Pterostichus niger,Abax parallelepipedus,Pterostichus niger
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4480302/d210s0328.jpg,Paradromius linearis,Demetrias monostigma,Paradromius linearis,Anthracus consputus,Paradromius linearis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755011/d153s0230.jpg,Agonum marginatum,Chlaenius nigricornis,Agonum marginatum,Agonum marginatum,Agonum marginatum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473795/d036s0106.jpg,Nebria salina,Ophonus laticollis,Nebria salina,Nebria salina,Nebria salina
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1035864/d174s0025.jpg,Harpalus affinis,Ophonus laticollis,Harpalus affinis,Calathus fuscipes,Harpalus affinis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9581584/d135s0266.jpg,Calathus mollis,Drypta dentata,Calathus mollis,Calathus ambiguus,Calathus ambiguus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473903/d031s0186.jpg,Leistus spinibarbis,Agonum nigrum,Leistus spinibarbis,Leistus fulvibarbis,Leistus spinibarbis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4474169/d140s0416.jpg,Paranchus albipes,Calathus cinctus,Bembidion tetracolum,Calathus cinctus,Oxypselaphus obscurus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755079/d145s0099.jpg,Agonum fuliginosum,Harpalus neglectus,Agonum fuliginosum,Amara anthobia,Agonum gracile
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097862/d054s0065.jpg,Dyschirius politus,Tachys micros,Dyschirius politus,Bembidion lunulatum,Dyschirius tristis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755051/d155s0066.jpg,Agonum sexpunctatum,Leistus fulvibarbis,Agonum sexpunctatum,Amara communis,Agonum sexpunctatum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036255/d075s0261.jpg,Bembidion bruxellense,Lebia chlorocephala,Bembidion bruxellense,Agonum fuliginosum,Bembidion bruxellense
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9252314/d144s0178.jpg,Batenus livens,Batenus livens,Batenus livens,Batenus livens,Batenus livens
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097923/d184s0153.jpg,Harpalus smaragdinus,Harpalus rubripes,Harpalus smaragdinus,Harpalus smaragdinus,Harpalus smaragdinus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036789/d013s0038.jpg,Carabus granulatus,Carabus granulatus,Carabus granulatus,Carabus granulatus,Carabus granulatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7856746/d117s0137.jpg,Pterostichus melanarius,Pterostichus macer,Pterostichus melanarius,Pterostichus madidus,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4308811/d058s0275.jpg,Aepus marinus,Aepus marinus,Aepus marinus,Aepus marinus,Aepus marinus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4474146/d139s0395.jpg,Oxypselaphus obscurus,Amara lucida,Oxypselaphus obscurus,Oxypselaphus obscurus,Oxypselaphus obscurus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5873211/d182s0035.jpg,Harpalus rufipalpis,Harpalus tenebrosus,Harpalus rufipalpis,Amara similata,Harpalus rufipalpis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7639821/d070s0476.jpg,Bembidion dentellum,Pogonus luridipennis,Bembidion dentellum,Bembidion dentellum,Bembidion dentellum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4308815/d056s0107.jpg,Broscus cephalotes,Pterostichus cristatus,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5756018/d204s0160.jpg,Badister bullatus,Bembidion bualei,Badister bullatus,Badister bullatus,Badister bullatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1037633/d199s0320.jpg,Acupalpus meridianus,Bembidion laterale,Acupalpus meridianus,Acupalpus meridianus,Acupalpus meridianus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872111/d100s0203.jpg,Bembidion lunulatum,Bembidion fluviatile,Bembidion lunulatum,Asaphidion curtum,Bembidion lunulatum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097930/d059s0207.jpg,Trechus secalis,Trechus rubens,Trechus secalis,Trechus secalis,Trechus secalis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097869/d089s0179.jpg,Bembidion biguttatum,Bembidion monticola,Bembidion assimile,Bembidion biguttatum,Bembidion assimile
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5756018/d204s0015.jpg,Badister bullatus,Pterostichus madidus,Badister bullatus,Amara anthobia,Badister bullatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097878/d076s0689.jpg,Bembidion deletum,Dyschirius salinus,Pogonus chalceus,Bembidion deletum,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4471113/d020s0086.jpg,Carabus glabratus,Carabus glabratus,Carabus glabratus,Carabus glabratus,Carabus glabratus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473319/d047s0166.jpg,Elaphrus cupreus,Calathus rotundicollis,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1035434/d194s0016.jpg,Bradycellus harpalinus,Batenus livens,Bradycellus harpalinus,Bradycellus harpalinus,Bradycellus harpalinus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9377664/d071s0238.jpg,Bembidion obliquum,Bembidion obliquum,Bembidion obliquum,Agonum gracile,Bembidion obliquum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872954/d009s0044.jpg,Calosoma inquisitor,Poecilus cupreus,Calosoma inquisitor,Abax parallelepipedus,Carabus monilis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097886/d078s0194.jpg,Bembidion lunatum,Platyderus depressus,Bembidion lunatum,Bembidion iricolor,Trechus rubens
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5757207/d211s0307.jpg,Dromius agilis,Dromius agilis,Dromius agilis,Dromius agilis,Dromius agilis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036893/d051s0283.jpg,Clivina fossor,Olisthopus rotundatus,Pterostichus strenuus,Agonum emarginatum,Clivina fossor
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9251010/d172s0175.jpg,Harpalus rufipes,Ophonus ardosiacus,Harpalus rufipes,Harpalus rufipes,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473795/d036s0227.jpg,Nebria salina,Pterostichus oblongopunctatus,Oodes helopioides,Harpalus affinis,Nebria salina
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036255/d075s0381.jpg,Bembidion bruxellense,Nebria livida,Bembidion guttula,Bembidion biguttatum,Bembidion bruxellense
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097924/d184s0323.jpg,Harpalus tardus,Harpalus smaragdinus,Harpalus tardus,Harpalus anxius,Harpalus tardus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475140/d189s0206.jpg,Ophonus rufibarbis,Amara ovata,Harpalus latus,Calathus mollis,Amara anthobia
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5755293/d129s0064.jpg,Calathus ambiguus,Ophonus laticollis,Harpalus rubripes,Amara consularis,Calathus ambiguus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036286/d144s0220.jpg,Sericoda quadripunctata,Agonum versutum,Agonum micans,Agonum micans,Bembidion punctulatum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097896/d043s0248.jpg,Notiophilus germinyi,Bembidion dentellum,Bembidion dentellum,Badister dilatatus,Elaphrus uliginosus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/8104778/d079s0266.jpg,Bembidion saxatile,Bembidion saxatile,Bembidion femoratum,Bembidion saxatile,Bembidion saxatile
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5757308/d208s0639.jpg,Demetrias monostigma,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Demetrias monostigma
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5873524/d053s0258.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097930/d059s0213.jpg,Trechus secalis,Bembidion lunatum,Trechus secalis,Bembidion deletum,Trechus secalis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1036255/d075s0186.jpg,Bembidion bruxellense,Bembidion geniculatum,Bembidion geniculatum,Bembidion iricolor,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097862/d054s0578.jpg,Dyschirius politus,Dyschirius salinus,Dyschirius politus,Dyschirius politus,Dyschirius politus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097883/d071s0486.jpg,Bembidion varium,Bembidion geniculatum,Bembidion varium,Amara tibialis,Bembidion varium
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4472828/d157s0161.jpg,Amara plebeja,Olisthopus rotundatus,Amara convexior,Amara communis,Amara convexior
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5716406/d055s0125.jpg,Dyschirius salinus,Bembidion schueppelii,Dyschirius tristis,Dyschirius salinus,Bembidion doris
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097857/d207s0130.jpg,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/6097897/d044s0241.jpg,Notiophilus quadripunctatus,Dyschirius obscurus,Notiophilus rufipes,Notiophilus biguttatus,Notiophilus quadripunctatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9364935/d042s0273.jpg,Notiophilus biguttatus,Harpalus neglectus,Notiophilus biguttatus,Notiophilus palustris,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4476667/d061s0215.jpg,Trechus quadristriatus,Bembidion clarkei,Bembidion mannerheimii,Bembidion lampros,Bembidion mannerheimii
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4472907/d165s0325.jpg,Amara spreta,Agonum versutum,Amara spreta,Pogonus littoralis,Amara spreta
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475908/d104s0055.jpg,Patrobus assimilis,Calathus erratus,Patrobus assimilis,Patrobus assimilis,Patrobus assimilis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475140/d189s0194.jpg,Ophonus rufibarbis,Agonum versutum,Ophonus rufibarbis,Amara anthobia,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475213/d187s0371.jpg,Ophonus azureus,Ophonus azureus,Ophonus azureus,Ophonus rupicola,Ophonus azureus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475099/d186s0073.jpg,Ophonus ardosiacus,Ophonus laticollis,Ophonus ardosiacus,Ophonus ardosiacus,Ophonus ardosiacus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/7508714/d124s0604.jpg,Pterostichus strenuus,Agonum nigrum,Pterostichus strenuus,Pterostichus strenuus,Pterostichus strenuus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4475908/d104s0166.jpg,Patrobus assimilis,Harpalus tenebrosus,Stomis pumicatus,Agonum thoreyi,Stomis pumicatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9364935/d041s0182.jpg,Notiophilus biguttatus,Bembidion geniculatum,Notiophilus biguttatus,Agonum micans,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5873211/d182s0097.jpg,Harpalus rufipalpis,Agonum viduum,Harpalus rufipalpis,Agonum muelleri,Harpalus rufipalpis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/8378220/d183s0096.jpg,Harpalus serripes,Harpalus serripes,Harpalus serripes,Amara lunicollis,Harpalus serripes
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5872148/d084s0543.jpg,Bembidion assimile,Asaphidion flavipes,Bembidion assimile,Bembidion assimile,Bembidion guttula
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1035931/d080s0182.jpg,Bembidion tetracolum,Calathus melanocephalus,Notiophilus biguttatus,Amara plebeja,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/9377664/d071s0706.jpg,Bembidion obliquum,Amara famelica,Bembidion obliquum,Bembidion obliquum,Bembidion obliquum
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4473903/d031s0313.jpg,Leistus spinibarbis,Leistus spinibarbis,Leistus spinibarbis,Leistus spinibarbis,Leistus spinibarbis
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/5753612/d028s0035.jpg,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/1035931/d080s0705.jpg,Bembidion tetracolum,Bembidion lunatum,Bembidion saxatile,Asaphidion curtum,Bembidion fluviatile
/fs/ess/PAS2136/Rayeed/BritishCarabids/British Carabids/database/4474861/d007s0117.jpg,Brachinus crepitans,Brachinus crepitans,Brachinus crepitans,Brachinus crepitans,Brachinus crepitans
