ImageFilePath,ScientificName,PredSpecies
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/aestivus/0473289f-06e9-46f7-9cff-0d49205e3661.png,Chlaenius aestivus,Tetracha carolina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Helluomorphoides/nigripennis/cf1fcc8c-056f-4d42-99bb-e1235c8cd008.png,Helluomorphoides nigripennis,Ophonus rupicola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Helluomorphoides/nigripennis/43c1ccf4-4fd6-4e05-bb68-b0ccbbfb0c6f.png,Helluomorphoides nigripennis,Ophonus cordatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/ddebadfc-95ab-4c1a-b243-b4961f8cb5ec.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Paraclivina/bipustulata/809462e5-c93c-4e57-8b09-865d07f4e016.png,Paraclivina bipustulata,Ophonus rupicola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calleida/viridipennis/4ff183b0-4d28-4957-afcc-454bc3383ebf.png,Calleida viridipennis,Calleida viridipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Geopinus/incrassatus/d798113e-9ca3-4ce3-a1d8-b27a1310dbe5.png,Geopinus incrassatus,Harpalus faunus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/a6a91ec4-dd85-4165-801f-8ca4108c548d.png,Tetracha carolina,Euproctinus balli
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Colliuris/pensylvanica/3f0f2062-1da6-47ce-a66a-fcbf4f5c1ef4.png,Colliuris pensylvanica,Lebia miranda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Colliuris/pensylvanica/3f3f5df6-e6b4-44b5-929d-1b262b076bfb.png,Colliuris pensylvanica,Dyschirius terminatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/58b8ff3d-8872-4e34-84f9-db7ff3e4127b.png,Calosoma scrutator,Calosoma scrutator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/5f88c486-5b7d-4231-a520-271381c906b2.png,Calosoma scrutator,Calosoma scrutator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calleida/punctata/f070276e-ba47-4d61-be8a-e077aa4162b9.png,Calleida punctata,Carabus auratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/0a5bb33e-9506-48dd-8a01-1c6b16de0cf0.png,Chlaenius tricolor,Chlaenius tricolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/42b4c119-b550-4a71-ab14-a6092406b8ac.png,Harpalus pensylvanicus,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sayi/4db4c651-ab4c-4641-81a4-626d1be9e647.png,Calosoma sayi,Calosoma prominens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/4b28e500-2970-4540-b6b6-d5bceadcc6e9.png,Cicindela sexguttata,Cicindela purpurea
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/e7e34087-2dd3-4608-a14d-24d602aad19b.png,Tetracha carolina,Parvindela cursitans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/2aadacb0-a302-4bb5-8522-61fb55e2b07f.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/virginica/cb3ae613-f34b-4549-a3c5-330cfeaa20cb.png,Tetracha virginica,Tetracha carolina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/80d1167a-ed1c-4b2a-b099-0d04f364f697.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/virginica/5b4f359c-b088-4c75-8215-4948a52f7081.png,Tetracha virginica,Agonum extensicolle
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/cc89813c-5571-4076-8afd-8a9b2e77d37a.png,Cicindela limbalis,Cicindela limbalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/lecontei/ccaa8ead-5e8e-49bd-a6ba-089a53a5484c.png,Stenolophus lecontei,Anisodactylus discoideus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/graciliforme/43cd0361-5572-4067-8a4c-0a7d1d5eb48f.png,Bembidion graciliforme,Bembidion ephippigerum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Blemus/discus/b4c46fb4-5a5c-442d-97ac-75fc5a0633de.png,Blemus discus,Pseudanophthalmus pusio
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/0facd5b1-bd78-4fb5-99c0-db789de6f298.png,Harpalus pensylvanicus,Anisodactylus californicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/099eee00-6d02-4260-98e8-bec77d11aaba.png,Scarites subterraneus,Harpalus actiosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/8d3ef811-b212-4378-8209-88c8aaae3a30.png,Poecilus lucublandus,Carabus monilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/c31eb143-c001-4226-a226-9caacaa2ab39.png,Chlaenius tricolor,Chlaenius tricolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/hirticollis/5e9efa28-1b62-457f-baca-956f01a4162f.png,Cicindela hirticollis,Selenophorus pedicularius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/f319684e-f64e-4cbf-9efc-40ea72719f59.png,Lebia viridis,Bembidion coloradense
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calleida/punctata/026f367b-b20b-4a5e-8cc4-3c104241c7ef.png,Calleida punctata,Brachinus cyanipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/a661c22b-c69b-491a-b179-9f093dfe75ef.png,Cicindela limbalis,Cicindela limbalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/a1e40690-4aad-48cf-ae90-1e000681e21a.png,Cicindela limbalis,Cicindela limbalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/0c7c1588-a339-4311-a5a8-e1148a7d2f0c.png,Cicindela limbalis,Cicindela limbalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/1fe89238-cd97-45b3-9309-89b78e51b691.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphrus/americanus/7363a813-33e9-42a1-9391-e9d3b8938b79.png,Elaphrus americanus,Dyschirius tristis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphrus/americanus/a7a46275-40cf-4012-8eee-e5a1038f7a4e.png,Elaphrus americanus,Elaphrus olivaceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphrus/americanus/5b4b2bb1-4250-4597-a111-1c51fbcefec4.png,Elaphrus americanus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiophilus/biguttatus/c32b68dd-d46f-4efb-b301-485aa9ddcdb3.png,Notiophilus biguttatus,Notiophilus sylvaticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/comma/d32b4922-acea-4f58-815a-6be73fda21b7.png,Stenolophus comma,Dicheirotrichus gustavii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/sanctaecrucis/8113d559-e0a6-48eb-b43d-9e494fad37fb.png,Anisodactylus sanctaecrucis,Anisodactylus sanctaecrucis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/25c89043-c782-4717-8e49-80e1abec55d6.png,Poecilus lucublandus,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/repanda/e8ad8d74-8b7e-4fd7-af0f-6cc134dc058d.png,Cicindela repanda,Cicindela hybrida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/aestivus/ac169c86-e260-4854-b4f4-d3e848d2895f.png,Chlaenius aestivus,Carabus auratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/limbata/809b2fae-18a2-435c-bc17-3f5f77d7212d.png,Cymindis limbata,Amerizus wingatei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/limbata/a6f0cda5-2982-40b2-94f1-770a44fa7785.png,Cymindis limbata,Dicheirotrichus placidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/cf01d2f4-e0f9-4695-8103-58bc4048cc40.png,Cicindela tranquebarica,Cicindela longilabris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/0f654a06-13e3-4aa3-83b3-603dcffb9215.png,Cicindela tranquebarica,Cicindela hybrida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/3f61b2b7-0627-4563-a636-eb6c2f734c86.png,Cicindela tranquebarica,Cicindela longilabris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/rusticus/16ef4219-7df5-4918-b6fb-31e3122f9e6e.png,Anisodactylus rusticus,Anisodactylus similis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/e137c117-b561-4479-936b-f34fef43f0a0.png,Harpalus pensylvanicus,Anisodactylus californicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/4479163c-c8a9-49f6-8dba-f76517618712.png,Harpalus pensylvanicus,Olisthopus parmatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/chalcites/f116b6d7-696c-4b25-ad5c-46383757c15a.png,Poecilus chalcites,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/4c8af361-9f84-4faf-bae9-588fa02c5cde.png,Chlaenius tricolor,Brachinus janthinipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/aebabfe2-c1a3-4c9a-a80b-e397e4e0a2d3.png,Chlaenius tricolor,Chlaenius oxygonus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/limbata/0b4c293c-5e93-4c02-a77a-795853f0610a.png,Cymindis limbata,Agonum nigriceps
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/5f13da6e-da8c-422b-bf39-9d9f51ade1e6.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/82b5c702-1ed3-44e1-adbe-2f625afc1a17.png,Unknown,Pasimachus sublaevis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/42e5e1b9-77f5-4fc9-87e5-5411c0d19677.png,Unknown,Dyschirius terminatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/366ebfd7-33b9-4caf-bc07-7f06ff8f6b52.png,Unknown,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/2f42637b-4fd8-491f-9f58-86f5d4aded9e.png,Cicindela tranquebarica,Cicindela tranquebarica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/05678aba-bf31-4bf3-8cee-1e088484f823.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/4549fa24-b9eb-415c-8ddc-cbf9b9ae0f29.png,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Omophron/americanum/52cacd20-7d46-4459-a4b5-d28e283da999.png,Omophron americanum,Amara convexa
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Omophron/americanum/4bfa2d15-afd7-4af3-85a0-c3d264d5708d.png,Omophron americanum,Bembidion semipunctatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/levettei/7b82006d-6b6a-4105-b51c-a74d784c06ea.png,Bembidion levettei,Bembidion bimaculatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/b72f5bf7-9452-474d-bec2-301ed89f83f3.png,Poecilus lucublandus,Carabus monilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/politus/bd0fa3d7-d3fb-48c8-a693-35a0f40e40b5.png,Dicaelus politus,Nebria hudsonica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/524efaf5-1ca1-4b40-804b-d675f2acbe52.png,Scarites subterraneus,Scarites subterraneus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/grandis/d136331a-403b-4dcf-9288-a1723e90d19c.png,Lebia grandis,Colliuris ludoviciana
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/grandis/494528ea-60a5-43f5-a8fb-aa9c683fd759.png,Lebia grandis,Nebria pallipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/grandis/059e83ca-7c9d-4a77-b737-5b50083a7129.png,Lebia grandis,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tachyta/5c0abf34-c630-4ddc-8216-4f80160fe070.png,Unknown,Acupalpus exiguus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/0347fc56-ca38-4b85-bb16-8d8b0d6dc73e.png,Calosoma scrutator,Calosoma scrutator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/2e176621-64a8-448b-bef1-e468302cbcd5.png,Calosoma scrutator,Calosoma monticola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Helluomorphoides/nigripennis/f1d4f714-c76f-44b1-9bd6-8bfc96ae71c2.png,Helluomorphoides nigripennis,Onota angulicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/rubripes/c08a1d0a-1b79-40b7-a14c-a1423d08c1a9.png,Harpalus rubripes,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/7d2742f9-1737-4c5a-811d-02510a1b119d.png,Scarites subterraneus,Scaphinotus petersi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/b548107e-bbca-4009-ad8f-8fed1858f0a5.png,Scarites subterraneus,Goniotropis parca
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/a3a74638-6fd9-473c-aab8-98a00904ee2d.png,Scarites subterraneus,Scarites marinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/grandis/65ca7edb-a365-4e5c-a462-55389bb2ee8b.png,Lebia grandis,Nebria bellorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Badister/neopulchellus/a944696e-17c9-4b2b-99cc-7d84976e09c0.png,Badister neopulchellus,Lebia lobulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Colliuris/caymanensis/9a33eaa8-c2c8-49a4-9aa9-0ce2785a954e.png,Colliuris caymanensis,Sericoda bogemannii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/atriventris/2aa255c5-7d37-4764-ab59-448ee193edd7.png,Lebia atriventris,Brachinus vulcanoides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/3b8e9f90-6a95-4e72-b8ab-3139543d9101.png,Lebia viridis,Elaphropus tripunctatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calleida/punctata/db38ed0c-1dd1-4dab-bcd7-3aecf27dd299.png,Calleida punctata,Carabus auratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calleida/punctata/dc448a5b-6012-4ecd-ac89-0a31f1034415.png,Calleida punctata,Carabus auratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/73a456fd-3b40-4d09-a0e3-f488610fcf16.png,Unknown,Cychrus hemphillii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/54944902-2335-4796-bb97-1cbddc528ce1.png,Unknown,Pterostichus barryorum
